topic,date,count
back-pain-questions,2012-12,12
back-pain-questions,2013-01,15
back-pain-questions,2013-02,17
back-pain-questions,2013-03,14
back-pain-questions,2013-04,16
back-pain-questions,2013-05,6
back-pain-questions,2013-06,11
back-pain-questions,2013-07,12
back-pain-questions,2013-08,17
back-pain-questions,2013-09,8
back-pain-questions,2013-10,14
back-pain-questions,2013-11,14
back-pain-questions,2013-12,8
back-pain-questions,2014-01,10
back-pain-questions,2014-02,17
back-pain-questions,2014-03,21
back-pain-questions,2014-04,14
back-pain-questions,2014-05,19
back-pain-questions,2014-06,7
back-pain-questions,2014-07,16
back-pain-questions,2014-08,12
back-pain-questions,2014-09,10
back-pain-questions,2014-10,10
back-pain-questions,2014-11,12
back-pain-questions,2014-12,4
bacterial-meningitis-questions,2013-09,2
bacterial-pneumonia-questions,2012-10,2
bacterial-pneumonia-questions,2012-11,2
bacterial-sexually-transmitted-disease-questions,2014-05,2
bacterial-vaginosis-questions,2010-09,5
bacterial-vaginosis-questions,2010-10,3
bacterial-vaginosis-questions,2012-10,3
bacterial-vaginosis-questions,2012-11,2
bacterial-vaginosis-questions,2012-12,2
bacterial-vaginosis-questions,2013-04,2
bacterial-vaginosis-questions,2013-05,6
bacterial-vaginosis-questions,2013-06,2
bacterial-vaginosis-questions,2013-08,2
bacterial-vaginosis-questions,2013-09,4
bacterial-vaginosis-questions,2013-10,6
bacterial-vaginosis-questions,2013-11,3
bacterial-vaginosis-questions,2013-12,2
bacterial-vaginosis-questions,2014-01,2
bacterial-vaginosis-questions,2014-04,3
bacterial-vaginosis-questions,2014-05,6
bacterial-vaginosis-questions,2014-07,3
bacterial-vaginosis-questions,2014-08,4
bacterial-vaginosis-questions,2014-10,3
bacterium-questions,2012-10,23
bacterium-questions,2012-11,12
bacterium-questions,2012-12,2
bacterium-questions,2013-01,6
bacterium-questions,2013-02,4
bacterium-questions,2013-03,2
bacterium-questions,2013-04,6
bacterium-questions,2013-05,4
bacterium-questions,2013-06,6
bacterium-questions,2013-07,4
bacterium-questions,2013-08,9
bacterium-questions,2013-09,8
bacterium-questions,2013-10,10
bacterium-questions,2013-11,6
bacterium-questions,2013-12,21
bacterium-questions,2014-01,4
bacterium-questions,2014-02,6
bacterium-questions,2014-03,11
bacterium-questions,2014-04,7
bacterium-questions,2014-05,11
bacterium-questions,2014-06,7
bacterium-questions,2014-07,8
bacterium-questions,2014-08,4
bacterium-questions,2014-09,12
bacterium-questions,2014-10,4
bacterium-questions,2014-11,4
bacterium-questions,2014-12,2
bad-breath-questions,2010-08,2
bad-breath-questions,2014-01,2
bad-breath-questions,2014-07,2
bad-breath-questions,2014-09,2
bad-breath-questions,2014-11,3
balanitis-questions,2010-07,6
balanitis-questions,2013-02,2
balanitis-questions,2013-08,2
balanitis-questions,2014-06,2
baldness-questions,2012-10,2
baldness-questions,2012-12,2
baldness-questions,2013-02,3
baldness-questions,2013-03,2
baldness-questions,2013-04,2
baldness-questions,2013-12,2
barium-swallow-questions,2013-02,2
bartholin-cyst-questions,2013-11,2
bartholin-cyst-questions,2014-03,5
bartholin-cyst-questions,2014-12,4
basal-body-temperature-questions,2013-05,2
bedbug-questions,2010-08,2
bedbug-questions,2010-10,9
bedbug-questions,2012-11,2
bedbug-questions,2012-12,2
bedbug-questions,2013-05,2
bedbug-questions,2013-12,3
bedbug-questions,2014-08,2
bed-sore-questions,2014-04,2
bee-pollen-questions,2013-02,3
bee-sting-questions,2013-08,2
bee-sting-questions,2013-12,2
bee-sting-questions,2014-08,4
belch-questions,2014-07,2
belch-questions,2014-09,3
bells-palsy-questions,2012-11,2
bells-palsy-questions,2012-12,2
bells-palsy-questions,2013-03,2
bells-palsy-questions,2014-04,2
bells-palsy-questions,2014-07,2
belly-button-questions,2012-10,11
belly-button-questions,2012-11,8
belly-button-questions,2012-12,10
belly-button-questions,2013-02,8
belly-button-questions,2013-03,10
belly-button-questions,2013-04,5
belly-button-questions,2013-05,2
belly-button-questions,2013-07,2
belly-button-questions,2013-08,6
belly-button-questions,2013-09,2
belly-button-questions,2013-10,2
belly-button-questions,2013-11,6
belly-button-questions,2013-12,4
belly-button-questions,2014-01,10
belly-button-questions,2014-02,2
belly-button-questions,2014-03,6
belly-button-questions,2014-05,2
belly-button-questions,2014-06,3
belly-button-questions,2014-07,2
belly-button-questions,2014-08,4
belly-button-questions,2014-09,2
belly-button-questions,2014-12,2
benign-paroxysmal-positional-vertigo-questions,2013-06,2
benign-prostatic-hyperplasia-questions,2012-12,2
benign-prostatic-hyperplasia-questions,2013-05,2
benign-prostatic-hyperplasia-questions,2013-09,2
benign-prostatic-hyperplasia-questions,2013-10,2
benign-prostatic-hyperplasia-questions,2013-12,2
benign-prostatic-hyperplasia-questions,2014-01,2
benign-prostatic-hyperplasia-questions,2014-09,2
benign-questions,2012-10,9
benign-questions,2012-11,2
benign-questions,2012-12,4
benign-questions,2013-02,2
benign-questions,2013-06,2
benign-questions,2013-07,3
benign-questions,2013-08,2
benign-questions,2013-09,2
benign-questions,2013-12,2
benign-questions,2014-03,2
benign-questions,2014-04,2
benign-questions,2014-06,2
benign-questions,2014-08,4
benign-questions,2014-12,2
benzoyl-peroxide-questions,2012-10,2
beta-blocker-questions,2012-10,3
beta-blocker-questions,2012-11,2
beta-blocker-questions,2012-12,2
beta-blocker-questions,2013-03,2
beta-blocker-questions,2013-05,2
beta-blocker-questions,2013-08,2
beta-blocker-questions,2013-09,2
beta-blocker-questions,2014-02,4
beta-blocker-questions,2014-03,2
beta-blocker-questions,2014-04,5
beta-blocker-questions,2014-10,2
beta-carotene-questions,2012-10,2
beta-carotene-questions,2012-12,2
beta-thalassemia-questions,2012-12,2
beverages-questions,2012-10,3
beverages-questions,2013-03,2
beverages-questions,2013-07,2
beverages-questions,2014-07,4
bicep-questions,2013-01,9
bicep-questions,2013-02,2
bicep-questions,2013-05,2
bicep-questions,2013-08,2
bicep-questions,2013-10,2
bicep-questions,2014-02,2
bicep-questions,2014-03,2
bicep-questions,2014-04,2
bicep-questions,2014-08,2
big-toe-questions,2010-08,2
big-toe-questions,2012-10,8
big-toe-questions,2012-11,8
big-toe-questions,2012-12,6
big-toe-questions,2013-01,2
big-toe-questions,2013-02,15
big-toe-questions,2013-03,2
big-toe-questions,2013-07,4
big-toe-questions,2013-09,6
big-toe-questions,2013-10,8
big-toe-questions,2013-11,4
big-toe-questions,2013-12,2
big-toe-questions,2014-01,4
big-toe-questions,2014-02,2
big-toe-questions,2014-03,4
big-toe-questions,2014-04,2
big-toe-questions,2014-06,2
big-toe-questions,2014-07,3
big-toe-questions,2014-09,2
big-toe-questions,2014-10,4
binge-drinking-questions,2014-06,4
biofeedback-questions,2013-06,2
bioidentical-hormone-questions,2010-08,2
bioidentical-hormone-questions,2012-12,2
bioidentical-hormone-questions,2013-05,2
biopsy-questions,2012-10,6
biopsy-questions,2012-11,8
biopsy-questions,2012-12,2
biopsy-questions,2013-01,6
biopsy-questions,2013-02,4
biopsy-questions,2013-03,6
biopsy-questions,2013-05,9
biopsy-questions,2013-07,4
biopsy-questions,2013-08,2
biopsy-questions,2013-09,6
biopsy-questions,2013-10,8
biopsy-questions,2013-11,4
biopsy-questions,2014-01,2
biopsy-questions,2014-02,2
biopsy-questions,2014-03,2
biopsy-questions,2014-04,9
biopsy-questions,2014-05,5
biopsy-questions,2014-06,2
biopsy-questions,2014-07,2
biopsy-questions,2014-08,4
biopsy-questions,2014-09,2
biopsy-questions,2014-10,2
bi-pap-questions,2013-05,2
bipolar-disorder-questions,2010-06,3
bipolar-disorder-questions,2012-10,14
bipolar-disorder-questions,2012-12,11
bipolar-disorder-questions,2013-01,4
bipolar-disorder-questions,2013-02,6
bipolar-disorder-questions,2013-03,14
bipolar-disorder-questions,2013-04,2
bipolar-disorder-questions,2013-05,7
bipolar-disorder-questions,2013-06,2
bipolar-disorder-questions,2013-07,10
bipolar-disorder-questions,2013-08,2
bipolar-disorder-questions,2013-09,7
bipolar-disorder-questions,2013-12,4
bipolar-disorder-questions,2014-01,2
bipolar-disorder-questions,2014-02,2
bipolar-disorder-questions,2014-03,4
bipolar-disorder-questions,2014-05,2
bipolar-disorder-questions,2014-08,5
bipolar-disorder-questions,2014-11,2
birth-control-pill-questions,2010-06,4
birth-control-pill-questions,2010-08,2
birth-control-pill-questions,2010-09,2
birth-control-pill-questions,2012-10,16
birth-control-pill-questions,2012-11,14
birth-control-pill-questions,2012-12,8
birth-control-pill-questions,2013-01,6
birth-control-pill-questions,2013-02,5
birth-control-pill-questions,2013-03,2
birth-control-pill-questions,2013-04,10
birth-control-pill-questions,2013-05,4
birth-control-pill-questions,2013-06,10
birth-control-pill-questions,2013-07,6
birth-control-pill-questions,2013-08,13
birth-control-pill-questions,2013-09,11
birth-control-pill-questions,2013-10,10
birth-control-pill-questions,2013-11,6
birth-control-pill-questions,2013-12,12
birth-control-pill-questions,2014-01,12
birth-control-pill-questions,2014-02,19
birth-control-pill-questions,2014-03,4
birth-control-pill-questions,2014-04,4
birth-control-pill-questions,2014-05,8
birth-control-pill-questions,2014-06,13
birth-control-pill-questions,2014-07,6
birth-control-pill-questions,2014-08,6
birth-control-pill-questions,2014-09,14
birth-control-pill-questions,2014-10,29
birth-control-pill-questions,2014-11,8
birth-control-questions,2010-06,2
birth-control-questions,2010-07,2
birth-control-questions,2010-08,6
birth-control-questions,2012-10,55
birth-control-questions,2012-11,42
birth-control-questions,2012-12,32
birth-control-questions,2013-01,32
birth-control-questions,2013-02,23
birth-control-questions,2013-03,27
birth-control-questions,2013-04,29
birth-control-questions,2013-05,28
birth-control-questions,2013-06,21
birth-control-questions,2013-07,8
birth-control-questions,2013-08,26
birth-control-questions,2013-09,21
birth-control-questions,2013-10,34
birth-control-questions,2013-11,24
birth-control-questions,2013-12,22
birth-control-questions,2014-01,22
birth-control-questions,2014-02,29
birth-control-questions,2014-03,19
birth-control-questions,2014-04,21
birth-control-questions,2014-05,30
birth-control-questions,2014-06,27
birth-control-questions,2014-07,29
birth-control-questions,2014-08,61
birth-control-questions,2014-09,44
birth-control-questions,2014-10,44
birth-control-questions,2014-11,8
birth-control-questions,2014-12,15
birth-defect-questions,2014-01,2
birthmark-questions,2013-03,4
birthmark-questions,2013-09,2
birth-questions,2010-07,2
birth-questions,2012-10,6
birth-questions,2012-11,12
birth-questions,2012-12,8
birth-questions,2013-01,6
birth-questions,2013-02,2
birth-questions,2013-03,12
birth-questions,2013-04,8
birth-questions,2013-06,6
birth-questions,2013-07,4
birth-questions,2013-08,3
birth-questions,2013-09,10
birth-questions,2013-10,12
birth-questions,2013-11,8
birth-questions,2013-12,8
birth-questions,2014-01,5
birth-questions,2014-02,6
birth-questions,2014-04,6
birth-questions,2014-05,4
birth-questions,2014-07,6
birth-questions,2014-09,4
birth-questions,2014-10,6
birth-questions,2014-12,6
black-eye-questions,2013-06,2
black-eye-questions,2013-11,2
black-eye-questions,2014-08,2
bladder-cancer-questions,2012-11,2
bladder-cancer-questions,2014-03,2
bladder-cancer-questions,2014-07,2
bladder-cancer-questions,2014-10,2
bladder-questions,2010-08,2
bladder-questions,2010-09,3
bladder-questions,2012-10,11
bladder-questions,2012-11,6
bladder-questions,2012-12,9
bladder-questions,2013-01,8
bladder-questions,2013-02,5
bladder-questions,2013-03,8
bladder-questions,2013-05,8
bladder-questions,2013-06,6
bladder-questions,2013-07,2
bladder-questions,2013-08,8
bladder-questions,2013-09,2
bladder-questions,2013-10,6
bladder-questions,2013-11,4
bladder-questions,2013-12,16
bladder-questions,2014-01,6
bladder-questions,2014-02,6
bladder-questions,2014-03,8
bladder-questions,2014-04,14
bladder-questions,2014-05,18
bladder-questions,2014-06,2
bladder-questions,2014-07,19
bladder-questions,2014-08,9
bladder-questions,2014-09,2
bladder-questions,2014-10,2
bladder-questions,2014-11,10
bladder-repair-questions,2013-09,2
bladder-spasm-questions,2014-09,2
bladder-stone-questions,2014-07,2
bladder-stone-questions,2014-10,2
blepharitis-questions,2014-11,2
blind-loop-syndrome-questions,2013-09,2
blindness-questions,2012-10,5
blindness-questions,2012-11,4
blindness-questions,2012-12,5
blindness-questions,2013-02,6
blindness-questions,2013-11,2
blindness-questions,2014-04,2
blindness-questions,2014-07,2
blinking-questions,2012-12,4
blinking-questions,2013-01,3
blinking-questions,2013-02,2
blinking-questions,2013-03,6
blinking-questions,2013-04,3
blinking-questions,2013-09,2
blinking-questions,2014-06,2
blister-questions,2010-07,2
blister-questions,2010-09,4
blister-questions,2012-10,23
blister-questions,2012-11,35
blister-questions,2012-12,15
blister-questions,2013-01,8
blister-questions,2013-02,4
blister-questions,2013-03,13
blister-questions,2013-04,14
blister-questions,2013-05,10
blister-questions,2013-06,18
blister-questions,2013-07,16
blister-questions,2013-08,10
blister-questions,2013-09,13
blister-questions,2013-10,8
blister-questions,2013-11,6
blister-questions,2013-12,12
blister-questions,2014-01,10
blister-questions,2014-02,6
blister-questions,2014-03,4
blister-questions,2014-04,6
blister-questions,2014-05,4
blister-questions,2014-06,8
blister-questions,2014-07,10
blister-questions,2014-08,5
blister-questions,2014-09,8
blister-questions,2014-10,4
blister-questions,2014-11,4
blister-questions,2014-12,2
bloating-questions,2012-10,14
bloating-questions,2012-11,5
bloating-questions,2012-12,18
bloating-questions,2013-01,11
bloating-questions,2013-02,13
bloating-questions,2013-03,7
bloating-questions,2013-05,12
bloating-questions,2013-06,20
bloating-questions,2013-07,9
bloating-questions,2013-08,2
bloating-questions,2013-09,4
bloating-questions,2013-10,6
bloating-questions,2013-11,6
bloating-questions,2013-12,8
bloating-questions,2014-01,4
bloating-questions,2014-02,12
bloating-questions,2014-03,8
bloating-questions,2014-04,6
bloating-questions,2014-05,2
bloating-questions,2014-06,15
bloating-questions,2014-07,14
bloating-questions,2014-09,9
bloating-questions,2014-10,12
bloating-questions,2014-11,6
blood-clot-questions,2012-10,14
blood-clot-questions,2012-11,19
blood-clot-questions,2012-12,2
blood-clot-questions,2013-01,8
blood-clot-questions,2013-02,8
blood-clot-questions,2013-05,4
blood-clot-questions,2013-06,2
blood-clot-questions,2013-07,2
blood-clot-questions,2013-08,8
blood-clot-questions,2013-09,4
blood-clot-questions,2013-10,4
blood-clot-questions,2013-11,6
blood-clot-questions,2013-12,7
blood-clot-questions,2014-01,8
blood-clot-questions,2014-02,2
blood-clot-questions,2014-03,5
blood-clot-questions,2014-05,6
blood-clot-questions,2014-06,2
blood-clot-questions,2014-07,9
blood-clot-questions,2014-08,3
blood-clot-questions,2014-09,10
blood-clot-questions,2014-10,6
blood-clot-questions,2014-11,4
blood-disorder-questions,2014-05,3
blood-donation-questions,2012-11,4
blood-donation-questions,2013-02,2
blood-donation-questions,2013-08,2
blood-donation-questions,2013-09,4
blood-donation-questions,2013-12,2
blood-donation-questions,2014-04,4
blood-donation-questions,2014-10,2
blood-donation-questions,2014-11,2
blood-in-urine-questions,2013-10,2
blood-loss-questions,2012-11,2
blood-loss-questions,2012-12,2
blood-loss-questions,2013-01,4
blood-loss-questions,2013-07,2
blood-loss-questions,2013-10,2
blood-loss-questions,2014-07,2
blood-pressure-questions,2012-10,44
blood-pressure-questions,2012-11,38
blood-pressure-questions,2012-12,40
blood-pressure-questions,2013-01,21
blood-pressure-questions,2013-02,16
blood-pressure-questions,2013-03,17
blood-pressure-questions,2013-04,4
blood-pressure-questions,2013-05,2
blood-pressure-questions,2013-06,8
blood-pressure-questions,2013-07,8
blood-pressure-questions,2013-08,14
blood-pressure-questions,2013-09,8
blood-pressure-questions,2013-10,11
blood-pressure-questions,2013-11,10
blood-pressure-questions,2013-12,11
blood-pressure-questions,2014-01,21
blood-pressure-questions,2014-02,20
blood-pressure-questions,2014-03,19
blood-pressure-questions,2014-04,13
blood-pressure-questions,2014-05,23
blood-pressure-questions,2014-06,15
blood-pressure-questions,2014-07,25
blood-pressure-questions,2014-08,6
blood-pressure-questions,2014-09,8
blood-pressure-questions,2014-10,22
blood-pressure-questions,2014-11,10
blood-pressure-questions,2014-12,5
bloodshot-eye-questions,2013-06,2
bloodshot-eye-questions,2014-07,6
blood-sugar-questions,2010-06,3
blood-sugar-questions,2010-08,2
blood-sugar-questions,2012-10,15
blood-sugar-questions,2012-11,25
blood-sugar-questions,2012-12,18
blood-sugar-questions,2013-01,13
blood-sugar-questions,2013-02,8
blood-sugar-questions,2013-03,4
blood-sugar-questions,2013-04,2
blood-sugar-questions,2013-05,8
blood-sugar-questions,2013-06,6
blood-sugar-questions,2013-08,4
blood-sugar-questions,2013-09,8
blood-sugar-questions,2013-10,10
blood-sugar-questions,2013-11,6
blood-sugar-questions,2013-12,6
blood-sugar-questions,2014-01,4
blood-sugar-questions,2014-02,12
blood-sugar-questions,2014-03,10
blood-sugar-questions,2014-04,6
blood-sugar-questions,2014-05,5
blood-sugar-questions,2014-07,7
blood-sugar-questions,2014-08,1
blood-sugar-questions,2014-09,4
blood-sugar-questions,2014-10,2
blood-sugar-questions,2014-11,2
blood-sugar-questions,2014-12,2
